player_key,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,rosterstatus,games_played_current_season_flag,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,draft_date
201628,Bobby,Brown,Bobby Brown,"Brown, Bobby",B. Brown,bobby-brown,1984-09-24T00:00:00,Cal State-Fullerton,USA,California State-Fullerton/USA,187.96,175.0,4,,Inactive,N,bobby_brown,2008,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
201956,Omri,Casspi,Omri Casspi,"Casspi, Omri",O. Casspi,omri-casspi,1988-06-22T00:00:00,Maccabi Tel Aviv,Israel,Maccabi Tel Aviv/Israel,205.74,225.0,10,,Inactive,N,omri_casspi,2009,2018,N,Y,Y,2009,1,23,N,2009-06-25
201976,Patrick,Beverley,Patrick Beverley,"Beverley, Patrick",P. Beverley,patrick-beverley,1988-07-12T00:00:00,Arkansas,USA,Arkansas/USA,187.96,180.0,13,21.0,Inactive,N,patrick_beverley,2012,2023,Y,Y,Y,2009,2,42,N,2009-06-25
201960,DeMarre,Carroll,DeMarre Carroll,"Carroll, DeMarre",D. Carroll,demarre-carroll,1986-07-27T00:00:00,Missouri,USA,Missouri/USA,198.12,215.0,12,9.0,Inactive,N,demarre_carroll,2009,2019,Y,Y,Y,2009,1,27,N,2009-06-25
201954,Darren,Collison,Darren Collison,"Collison, Darren",D. Collison,darren-collison,1987-08-23T00:00:00,UCLA,USA,UCLA/USA,182.88,160.0,11,,Inactive,N,darren_collison,2009,2021,Y,Y,Y,2009,1,21,N,2009-06-25
201967,Dante,Cunningham,Dante Cunningham,"Cunningham, Dante",D. Cunningham,dante-cunningham,1987-04-22T00:00:00,Villanova,USA,Villanova/USA,203.2,230.0,11,33.0,Inactive,N,dante_cunningham,2009,2018,N,Y,Y,2009,2,33,N,2009-06-25
201939,Stephen,Curry,Stephen Curry,"Curry, Stephen",S. Curry,stephen-curry,1988-03-14T00:00:00,Davidson,USA,Davidson/USA,187.96,185.0,16,30.0,Active,Y,stephen_curry,2009,2025,N,Y,Y,2009,1,7,Y,2009-06-25
201942,DeMar,DeRozan,DeMar DeRozan,"DeRozan, DeMar",D. DeRozan,demar-derozan,1989-08-07T00:00:00,Southern California,USA,Southern California/USA,198.12,220.0,16,10.0,Active,Y,demar_derozan,2009,2025,N,Y,Y,2009,1,9,N,2009-06-25
201961,Wayne,Ellington,Wayne Ellington,"Ellington, Wayne",W. Ellington,wayne-ellington,1987-11-29T00:00:00,North Carolina,USA,North Carolina/USA,193.04,207.0,14,2.0,Inactive,N,wayne_ellington,2009,2021,N,Y,Y,2009,1,28,N,2009-06-25
201936,Tyreke,Evans,Tyreke Evans,"Evans, Tyreke",T. Evans,tyreke-evans,1989-09-19T00:00:00,Memphis,USA,Memphis/USA,198.12,220.0,10,,Inactive,N,tyreke_evans,2009,2018,Y,Y,Y,2009,1,4,N,2009-06-25
201959,Taj,Gibson,Taj Gibson,"Gibson, Taj",T. Gibson,taj-gibson,1985-06-24T00:00:00,Southern California,USA,Southern California/USA,205.74,232.0,17,67.0,Inactive,N,taj_gibson,2009,2024,N,Y,Y,2009,1,26,N,2009-06-25
201980,Danny,Green,Danny Green,"Green, Danny",D. Green,danny-green,1987-06-22T00:00:00,North Carolina,USA,North Carolina/USA,198.12,215.0,15,,Inactive,N,danny_green,2009,2023,Y,Y,Y,2009,2,46,N,2009-06-25
201933,Blake,Griffin,Blake Griffin,"Griffin, Blake",B. Griffin,blake-griffin,1989-03-16T00:00:00,Oklahoma,USA,Oklahoma/USA,205.74,250.0,14,91.0,Inactive,N,blake_griffin,2009,2022,N,Y,Y,2009,1,1,N,2009-06-25
201935,James,Harden,James Harden,"Harden, James",J. Harden,james-harden,1989-08-26T00:00:00,Arizona State,USA,Arizona State/USA,195.57999999999998,220.0,16,1.0,Active,Y,james_harden,2009,2025,N,Y,Y,2009,1,3,Y,2009-06-25
201950,Jrue,Holiday,Jrue Holiday,"Holiday, Jrue",J. Holiday,jrue-holiday,1990-06-12T00:00:00,UCLA,USA,UCLA/USA,193.04,220.0,16,5.0,Active,Y,jrue_holiday,2009,2025,N,Y,Y,2009,1,17,N,2009-06-25
201943,Brandon,Jennings,Brandon Jennings,"Jennings, Brandon",B. Jennings,brandon-jennings,1989-09-23T00:00:00,Virtus Roma,USA,Virtus Roma/USA,185.42,170.0,9,11.0,Inactive,N,brandon_jennings,2009,2017,Y,Y,Y,2009,1,10,N,2009-06-25
201973,Jonas,Jerebko,Jonas Jerebko,"Jerebko, Jonas",J. Jerebko,jonas-jerebko,1987-03-02T00:00:00,Angelico Biella,Sweden,Angelico Biella/Sweden,208.28,231.0,10,21.0,Inactive,N,jonas_jerebko,2009,2018,N,Y,Y,2009,2,39,N,2009-06-25
201949,James,Johnson,James Johnson,"Johnson, James",J. Johnson,james-johnson,1987-02-20T00:00:00,Wake Forest,USA,Wake Forest/USA,200.66,240.0,17,16.0,Inactive,N,james_johnson,2009,2024,Y,Y,Y,2009,1,16,N,2009-06-25
201975,Jodie,Meeks,Jodie Meeks,"Meeks, Jodie",J. Meeks,jodie-meeks,1987-08-21T00:00:00,Kentucky,USA,Kentucky/USA,193.04,210.0,11,20.0,Inactive,N,jodie_meeks,2009,2018,Y,Y,Y,2009,2,41,N,2009-06-25
201988,Patty,Mills,Patty Mills,"Mills, Patty",P. Mills,patty-mills,1988-08-11T00:00:00,St. Mary's,Australia,St. Mary's/Australia,187.96,180.0,17,88.0,Inactive,N,patty_mills,2009,2024,Y,Y,Y,2009,2,55,N,2009-06-25
201937,Ricky,Rubio,Ricky Rubio,"Rubio, Ricky",R. Rubio,ricky-rubio,1990-10-21T00:00:00,FC Barcelona,Spain,FC Barcelona/Spain,187.96,190.0,13,13.0,Inactive,N,ricky_rubio,2011,2022,N,Y,Y,2009,1,5,N,2009-06-25
201952,Jeff,Teague,Jeff Teague,"Teague, Jeff",J. Teague,jeff-teague,1988-06-10T00:00:00,Wake Forest,USA,Wake Forest/USA,190.5,195.0,13,5.0,Inactive,N,jeff_teague,2009,2020,N,Y,Y,2009,1,19,N,2009-06-25
202066,Garrett,Temple,Garrett Temple,"Temple, Garrett",G. Temple,garrett-temple,1986-05-08T00:00:00,Louisiana State,USA,Louisiana State/USA,195.57999999999998,195.0,15,17.0,Active,N,garrett_temple,2009,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
202083,Wesley,Matthews,Wesley Matthews,"Matthews, Wesley",W. Matthews,wesley-matthews,1986-10-14T00:00:00,Marquette,USA,Marquette/USA,195.57999999999998,220.0,16,32.0,Inactive,N,wesley_matthews,2009,2023,N,Y,Y,Undrafted,Undrafted,Undrafted,N,
1628462,Milos,Teodosic,Milos Teodosic,"Teodosic, Milos",M. Teodosic,milos-teodosic,1987-03-19T00:00:00,CSKA Moscow,Serbia,CSKA Moscow/Serbia,195.57999999999998,196.0,2,,Inactive,N,milos_teodosic,2017,2018,N,Y,Y,Undrafted,Undrafted,Undrafted,N,
202322,John,Wall,John Wall,"Wall, John",J. Wall,john-wall,1990-09-06T00:00:00,Kentucky,USA,Kentucky/USA,190.5,210.0,11,,Inactive,N,john_wall,2010,2022,N,Y,Y,2010,1,1,N,2010-06-24
202339,Eric,Bledsoe,Eric Bledsoe,"Bledsoe, Eric",E. Bledsoe,eric-bledsoe,1989-12-09T00:00:00,Kentucky,USA,Kentucky/USA,185.42,214.0,13,5.0,Inactive,N,eric_bledsoe,2010,2021,Y,Y,Y,2010,1,18,N,2010-06-24
202323,Evan,Turner,Evan Turner,"Turner, Evan",E. Turner,evan-turner,1988-10-27T00:00:00,Ohio State,USA,Ohio State/USA,198.12,220.0,11,1.0,Inactive,N,evan_turner,2010,2019,N,Y,Y,2010,1,2,N,2010-06-24
202340,Avery,Bradley,Avery Bradley,"Bradley, Avery",A. Bradley,avery-bradley,1990-11-26T00:00:00,University of Texas at Austin,USA,Texas/USA,190.5,180.0,13,20.0,Inactive,N,avery_bradley,2010,2021,Y,Y,Y,2010,1,19,N,2010-06-24
202348,Jordan,Crawford,Jordan Crawford,"Crawford, Jordan",J. Crawford,jordan-crawford,1988-10-23T00:00:00,Xavier,USA,Xavier/USA,195.57999999999998,195.0,6,27.0,Inactive,N,jordan_crawford,2010,2017,Y,Y,Y,2010,1,27,N,2010-06-24
202362,Lance,Stephenson,Lance Stephenson,"Stephenson, Lance",L. Stephenson,lance-stephenson,1990-09-05T00:00:00,Cincinnati,USA,Cincinnati/USA,195.57999999999998,210.0,11,6.0,Inactive,N,lance_stephenson,2010,2021,Y,Y,Y,2010,2,40,N,2010-06-24
202325,Wesley,Johnson,Wesley Johnson,"Johnson, Wesley",W. Johnson,wesley-johnson,1987-07-11T00:00:00,Syracuse,USA,Syracuse/USA,200.66,215.0,10,4.0,Inactive,N,wesley_johnson,2010,2018,N,Y,Y,2010,1,4,N,2010-06-24
202329,Al-Farouq,Aminu,Al-Farouq Aminu,"Aminu, Al-Farouq",A. Aminu,al-farouq-aminu,1990-09-21T00:00:00,Wake Forest,USA,Wake Forest/USA,203.2,220.0,12,5.0,Inactive,N,al-farouq_aminu,2010,2020,N,Y,Y,2010,1,8,N,2010-06-24
202330,Gordon,Hayward,Gordon Hayward,"Hayward, Gordon",G. Hayward,gordon-hayward,1990-03-23T00:00:00,Butler,USA,Butler/USA,200.66,225.0,15,33.0,Inactive,N,gordon_hayward,2010,2023,N,Y,Y,2010,1,9,N,2010-06-24
202337,Luke,Babbitt,Luke Babbitt,"Babbitt, Luke",L. Babbitt,luke-babbitt,1989-06-20T00:00:00,Nevada,USA,Nevada/USA,205.74,225.0,9,22.0,Inactive,N,luke_babbitt,2010,2017,Y,Y,Y,2010,1,16,N,2010-06-24
202331,Paul,George,Paul George,"George, Paul",P. George,paul-george,1990-05-02T00:00:00,Fresno State,USA,Fresno State/USA,203.2,220.0,15,8.0,Active,N,paul_george,2010,2025,N,Y,Y,2010,1,10,N,2010-06-24
202347,Quincy,Pondexter,Quincy Pondexter,"Pondexter, Quincy",Q. Pondexter,quincy-pondexter,1988-03-10T00:00:00,Washington,USA,Washington/USA,200.66,230.0,8,3.0,Inactive,N,quincy_pondexter,2010,2018,N,Y,Y,2010,1,26,N,2010-06-24
202324,Derrick,Favors,Derrick Favors,"Favors, Derrick",D. Favors,derrick-favors,1991-07-15T00:00:00,Georgia Tech,USA,Georgia Tech/USA,205.74,265.0,13,15.0,Inactive,N,derrick_favors,2010,2021,Y,Y,Y,2010,1,3,N,2010-06-24
202326,DeMarcus,Cousins,DeMarcus Cousins,"Cousins, DeMarcus",D. Cousins,demarcus-cousins,1990-08-13T00:00:00,Kentucky,USA,Kentucky/USA,208.28,270.0,12,4.0,Inactive,N,demarcus_cousins,2010,2021,N,Y,Y,2010,1,5,N,2010-06-24
202334,Ed,Davis,Ed Davis,"Davis, Ed",E. Davis,ed-davis,1989-06-05T00:00:00,North Carolina,USA,North Carolina/USA,205.74,218.0,13,21.0,Inactive,N,ed_davis,2010,2021,Y,Y,Y,2010,1,13,N,2010-06-24
202327,Ekpe,Udoh,Ekpe Udoh,"Udoh, Ekpe",E. Udoh,ekpe-udoh,1987-05-20T00:00:00,Baylor,USA,Baylor/USA,208.28,245.0,8,33.0,Inactive,N,ekpe_udoh,2010,2018,N,Y,Y,2010,1,6,N,2010-06-24
202355,Hassan,Whiteside,Hassan Whiteside,"Whiteside, Hassan",H. Whiteside,hassan-whiteside,1989-06-13T00:00:00,Marshall,USA,Marshall/USA,213.36,265.0,11,21.0,Inactive,N,hassan_whiteside,2010,2021,Y,Y,Y,2010,2,33,N,2010-06-24
202335,Patrick,Patterson,Patrick Patterson,"Patterson, Patrick",P. Patterson,patrick-patterson,1989-03-14T00:00:00,Kentucky,USA,Kentucky/USA,203.2,235.0,12,54.0,Inactive,N,patrick_patterson,2010,2020,Y,Y,Y,2010,1,14,N,2010-06-24
202332,Cole,Aldrich,Cole Aldrich,"Aldrich, Cole",C. Aldrich,cole-aldrich,1988-10-31T00:00:00,Kansas,USA,Kansas/USA,210.82,253.0,9,45.0,Inactive,N,cole_aldrich,2010,2017,Y,Y,Y,2010,1,11,N,2010-06-24
202357,Nemanja,Bjelica,Nemanja Bjelica,"Bjelica, Nemanja",N. Bjelica,nemanja-bjelica,1988-05-09T00:00:00,Fenerbahce,Serbia,Fenerbahce/Serbia,205.74,234.0,8,8.0,Inactive,N,nemanja_bjelica,2015,2021,N,Y,Y,2010,2,35,N,2010-06-24
202344,Trevor,Booker,Trevor Booker,"Booker, Trevor",T. Booker,trevor-booker,1987-11-25T00:00:00,Clemson,USA,Clemson/USA,203.2,228.0,8,20.0,Inactive,N,trevor_booker,2010,2017,N,Y,Y,2010,1,23,N,2010-06-24
202379,Jeremy,Evans,Jeremy Evans,"Evans, Jeremy",J. Evans,jeremy-evans,1987-10-24T00:00:00,Western Kentucky,USA,Western Kentucky/USA,205.74,200.0,7,6.0,Inactive,N,jeremy_evans,2010,2017,Y,Y,Y,2010,2,55,N,2010-06-24
202389,Timofey,Mozgov,Timofey Mozgov,"Mozgov, Timofey",T. Mozgov,timofey-mozgov,1986-07-16T00:00:00,Khimki,Russia,Khimki/Russia,215.9,275.0,10,21.0,Inactive,N,timofey_mozgov,2010,2018,N,Y,Y,Undrafted,Undrafted,Undrafted,N,
202391,Jeremy,Lin,Jeremy Lin,"Lin, Jeremy",J. Lin,jeremy-lin,1988-08-23T00:00:00,Harvard,USA,Harvard/USA,190.5,200.0,10,17.0,Inactive,N,jeremy_lin,2010,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
202397,Ish,Smith,Ish Smith,"Smith, Ish",I. Smith,ish-smith,1988-07-05T00:00:00,Wake Forest,USA,Wake Forest/USA,182.88,175.0,14,,Inactive,N,ish_smith,2010,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629740,Nicolo,Melli,Nicolo Melli,"Melli, Nicolo",N. Melli,nicolo-melli,1991-01-26T00:00:00,Fenerbahce,Italy,Fenerbahce/Italy,205.74,236.0,3,44.0,Inactive,N,nicolo_melli,2019,2020,N,Y,Y,Undrafted,Undrafted,Undrafted,N,
203141,Mirza,Teletovic,Mirza Teletovic,"Teletovic, Mirza",M. Teletovic,mirza-teletovic,1985-09-17T00:00:00,Baskonia,Bosnia and Herzegovina,Baskonia/Bosnia and Herzegovina,205.74,242.0,6,,Inactive,N,mirza_teletovic,2012,2017,N,Y,Y,Undrafted,Undrafted,Undrafted,N,
202722,Dāvis,Bertāns,Dāvis Bertāns,"Bertāns, Dāvis",D. Bertāns,dāvis-bertāns,1992-11-12T00:00:00,Baskonia,Latvia,Baskonia/Latvia,208.28,225.0,9,9.0,Inactive,N,davis_bertans,2016,2023,Y,Y,Y,2011,2,42,N,2011-06-23
202687,Bismack,Biyombo,Bismack Biyombo,"Biyombo, Bismack",B. Biyombo,bismack-biyombo,1992-08-28T00:00:00,Baloncesto Fuenlabrada,DRC,Baloncesto Fuenlabrada/DRC,203.2,255.0,14,18.0,Active,Y,bismack_biyombo,2011,2025,N,Y,Y,2011,1,7,N,2011-06-23
202705,MarShon,Brooks,MarShon Brooks,"Brooks, MarShon",M. Brooks,marshon-brooks,1989-01-26T00:00:00,Providence,USA,Providence/USA,195.57999999999998,200.0,5,,Inactive,N,marshon_brooks,2011,2018,Y,Y,Y,2011,1,25,N,2011-06-23
202692,Alec,Burks,Alec Burks,"Burks, Alec",A. Burks,alec-burks,1991-07-20T00:00:00,Colorado,USA,Colorado/USA,195.57999999999998,214.0,15,18.0,Inactive,N,alec_burks,2011,2024,Y,Y,Y,2011,1,12,N,2011-06-23
202710,Jimmy,Butler III,Jimmy Butler III,"Butler III, Jimmy",J. Butler III,jimmy-butler-iii,1989-09-14T00:00:00,Marquette,USA,Marquette/USA,198.12,230.0,14,10.0,Active,Y,jimmy_butler,2011,2025,N,Y,Y,2011,1,30,N,2011-06-23
202702,Kenneth,Faried,Kenneth Faried,"Faried, Kenneth",K. Faried,kenneth-faried,1989-11-19T00:00:00,Morehead State,USA,Morehead State/USA,203.2,220.0,9,35.0,Inactive,N,kenneth_faried,2011,2018,Y,Y,Y,2011,1,22,N,2011-06-23
202690,Jimmer,Fredette,Jimmer Fredette,"Fredette, Jimmer",J. Fredette,jimmer-fredette,1989-02-25T00:00:00,Brigham Young,USA,Brigham Young/USA,187.96,195.0,7,32.0,Inactive,N,jimmer_fredette,2011,2018,Y,Y,Y,2011,1,10,N,2011-06-23
202699,Tobias,Harris,Tobias Harris,"Harris, Tobias",T. Harris,tobias-harris,1992-07-15T00:00:00,Tennessee,USA,Tennessee/USA,203.2,226.0,14,12.0,Active,Y,tobias_harris,2011,2025,N,Y,Y,2011,1,19,N,2011-06-23
202681,Kyrie,Irving,Kyrie Irving,"Irving, Kyrie",K. Irving,kyrie-irving,1992-03-23T00:00:00,Duke,Australia,Duke/Australia,187.96,195.0,14,11.0,Active,N,kyrie_irving,2011,2025,N,Y,Y,2011,1,1,N,2011-06-23
202704,Reggie,Jackson,Reggie Jackson,"Jackson, Reggie",R. Jackson,reggie-jackson,1990-04-16T00:00:00,Boston College,USA,Boston College/USA,187.96,208.0,13,,Inactive,Y,reggie_jackson,2011,2024,Y,Y,Y,2011,1,24,N,2011-06-23
202709,Cory,Joseph,Cory Joseph,"Joseph, Cory",C. Joseph,cory-joseph,1991-08-20T00:00:00,Texas,Canada,Texas/Canada,187.96,200.0,15,10.0,Inactive,N,cory_joseph,2011,2024,Y,Y,Y,2011,1,29,N,2011-06-23
202683,Enes,Freedom,Enes Freedom,"Freedom, Enes",E. Freedom,enes-freedom,1992-05-20T00:00:00,Fenerbahce,Turkey,Fenerbahce/Turkey,208.28,250.0,11,,Inactive,N,enes_freedom,2011,2021,N,Y,Y,2011,1,3,N,2011-06-23
202688,Brandon,Knight,Brandon Knight,"Knight, Brandon",B. Knight,brandon-knight,1991-12-02T00:00:00,Kentucky,USA,Kentucky/USA,187.96,182.0,9,,Inactive,N,brandon_knight,2011,2021,Y,Y,Y,2011,1,8,N,2011-06-23
202695,Kawhi,Leonard,Kawhi Leonard,"Leonard, Kawhi",K. Leonard,kawhi-leonard,1991-06-29T00:00:00,San Diego State,USA,San Diego State/USA,198.12,225.0,14,2.0,Active,Y,kawhi_leonard,2011,2025,N,Y,Y,2011,1,15,Y,2011-06-23
202720,Jon,Leuer,Jon Leuer,"Leuer, Jon",J. Leuer,jon-leuer,1989-05-14T00:00:00,Wisconsin,USA,Wisconsin/USA,208.28,228.0,9,30.0,Inactive,N,jon_leuer,2011,2018,Y,Y,Y,2011,2,40,N,2011-06-23
202732,DeAndre,Liggins,DeAndre Liggins,"Liggins, DeAndre",D. Liggins,deandre-liggins,1988-03-31T00:00:00,Kentucky,USA,Kentucky/USA,198.12,209.0,6,34.0,Inactive,N,deandre_liggins,2011,2017,Y,Y,Y,2011,2,53,N,2011-06-23
202714,Shelvin,Mack,Shelvin Mack,"Mack, Shelvin",S. Mack,shelvin-mack,1990-04-22T00:00:00,Butler,USA,Butler/USA,190.5,203.0,9,6.0,Inactive,N,shelvin_mack,2011,2018,Y,Y,Y,2011,2,34,N,2011-06-23
202703,Nikola,Mirotic,Nikola Mirotic,"Mirotic, Nikola",N. Mirotic,nikola-mirotic,1991-02-11T00:00:00,Real Madrid,Montenegro,Real Madrid/Montenegro,208.28,250.0,6,41.0,Inactive,N,nikola_mirotic,2014,2018,N,Y,Y,2011,1,23,N,2011-06-23
202734,E'Twaun,Moore,E'Twaun Moore,"Moore, E'Twaun",E. Moore,etwaun-moore,1989-02-25T00:00:00,Purdue,USA,Purdue/USA,190.5,191.0,11,55.0,Inactive,N,e'twaun_moore,2011,2020,N,Y,Y,2011,2,55,N,2011-06-23
202693,Markieff,Morris,Markieff Morris,"Morris, Markieff",M. Morris,markieff-morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,205.74,245.0,15,88.0,Inactive,N,markieff_morris,2011,2024,N,Y,Y,2011,1,13,N,2011-06-23
202694,Marcus,Morris Sr.,Marcus Morris Sr.,"Morris Sr., Marcus",M. Morris Sr.,marcus-morris-sr,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,203.2,218.0,14,24.0,Inactive,N,marcus_morris,2011,2023,Y,Y,Y,2011,1,14,N,2011-06-23
202700,Donatas,Motiejunas,Donatas Motiejunas,"Motiejunas, Donatas",D. Motiejunas,donatas-motiejunas,1990-09-20T00:00:00,Lithuania,Lithuania,Benetton Treviso/Lithuania,213.36,220.0,7,28.0,Inactive,N,donatas_motiejunas,2012,2018,Y,Y,Y,2011,1,20,N,2011-06-23
202718,Chandler,Parsons,Chandler Parsons,"Parsons, Chandler",C. Parsons,chandler-parsons,1988-10-25T00:00:00,Florida,USA,Florida/USA,205.74,230.0,9,,Inactive,N,chandler_parsons,2011,2019,N,Y,Y,2011,2,38,N,2011-06-23
202697,Iman,Shumpert,Iman Shumpert,"Shumpert, Iman",I. Shumpert,iman-shumpert,1990-06-26T00:00:00,Georgia Tech,USA,Georgia Tech/USA,195.57999999999998,212.0,10,,Inactive,N,iman_shumpert,2011,2020,N,Y,Y,2011,1,17,N,2011-06-23
202713,Kyle,Singler,Kyle Singler,"Singler, Kyle",K. Singler,kyle-singler,1988-05-04T00:00:00,Duke,USA,Duke/USA,203.2,228.0,6,15.0,Inactive,N,kyle_singler,2012,2017,N,Y,Y,2011,2,33,N,2011-06-23
202738,Isaiah,Thomas,Isaiah Thomas,"Thomas, Isaiah",I. Thomas,isaiah-thomas,1989-02-07T00:00:00,Washington,USA,Washington/USA,175.26,185.0,13,4.0,Inactive,N,isaiah_thomas,2011,2023,Y,Y,Y,2011,2,60,N,2011-06-23
202684,Tristan,Thompson,Tristan Thompson,"Thompson, Tristan",T. Thompson,tristan-thompson,1991-03-13T00:00:00,Texas-Austin,Canada,Texas-Austin/Canada,205.74,254.0,15,13.0,Inactive,N,tristan_thompson,2011,2024,N,Y,Y,2011,1,4,N,2011-06-23
202691,Klay,Thompson,Klay Thompson,"Thompson, Klay",K. Thompson,klay-thompson,1990-02-08T00:00:00,Washington State,USA,Washington State/USA,195.57999999999998,220.0,14,31.0,Active,Y,klay_thompson,2011,2025,N,Y,Y,2011,1,11,N,2011-06-23
202689,Kemba,Walker,Kemba Walker,"Walker, Kemba",K. Walker,kemba-walker,1990-05-08T00:00:00,Connecticut,USA,Connecticut/USA,182.88,184.0,12,,Inactive,N,kemba_walker,2011,2022,N,Y,Y,2011,1,9,N,2011-06-23
202682,Derrick,Williams,Derrick Williams,"Williams, Derrick",D. Williams,derrick-williams,1991-05-25T00:00:00,Arizona,USA,Arizona/USA,203.2,240.0,7,,Inactive,N,derrick_williams,2011,2017,N,Y,Y,2011,1,2,N,2011-06-23
202498,Lance,Thomas,Lance Thomas,"Thomas, Lance",L. Thomas,lance-thomas,1988-04-24T00:00:00,Duke,USA,Duke/USA,203.2,225.0,10,42.0,Inactive,N,lance_thomas,2011,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
202951,Jeremy,Pargo,Jeremy Pargo,"Pargo, Jeremy",J. Pargo,jeremy-pargo,1986-03-17T00:00:00,Gonzaga,USA,Gonzaga/USA,187.96,219.0,3,,Inactive,N,jeremy_pargo,2011,2019,Y,Y,Y,2009,0,0,N,2009-06-25
202918,Xavier,Silas,Xavier Silas,"Silas, Xavier",X. Silas,xavier-silas,1988-01-22T00:00:00,Northern Illinois,USA,Northern Illinois/USA,195.57999999999998,205.0,3,9.0,Inactive,N,xavier_silas,2011,2017,Y,Y,Y,2011,,,N,2011-06-23
202779,Dwight,Buycks,Dwight Buycks,"Buycks, Dwight",D. Buycks,dwight-buycks,1989-03-06T00:00:00,Marquette,USA,Marquette/USA,190.5,190.0,3,20.0,Inactive,N,dwight_buycks,2013,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
202954,Brad,Wanamaker,Brad Wanamaker,"Wanamaker, Brad",B. Wanamaker,brad-wanamaker,1989-07-25T00:00:00,Pittsburgh,USA,Pittsburgh/USA,190.5,210.0,4,,Inactive,N,brad_wanamaker,2018,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
202933,Julyan,Stone,Julyan Stone,"Stone, Julyan",J. Stone,julyan-stone,1988-12-07T00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,198.12,200.0,4,32.0,Inactive,N,julyan_stone,2011,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
203112,Quincy,Acy,Quincy Acy,"Acy, Quincy",Q. Acy,quincy-acy,1990-10-06T00:00:00,Baylor,USA,Baylor/USA,200.66,240.0,7,,Inactive,N,quincy_acy,2012,2018,Y,Y,Y,2012,2,37,N,2012-06-28
203084,Harrison,Barnes,Harrison Barnes,"Barnes, Harrison",H. Barnes,harrison-barnes,1992-05-30T00:00:00,North Carolina,USA,North Carolina/USA,200.66,225.0,13,40.0,Active,Y,harrison_barnes,2012,2025,N,Y,Y,2012,1,7,N,2012-06-28
203115,Will,Barton,Will Barton,"Barton, Will",W. Barton,will-barton,1991-01-06T00:00:00,Memphis,USA,Memphis/USA,195.57999999999998,181.0,12,1.0,Inactive,N,will_barton,2012,2022,Y,Y,Y,2012,2,40,N,2012-06-28
203078,Bradley,Beal,Bradley Beal,"Beal, Bradley",B. Beal,bradley-beal,1993-06-28T00:00:00,Florida,USA,Florida/USA,193.04,207.0,13,0.0,Active,Y,bradley_beal,2012,2025,N,Y,Y,2012,1,3,N,2012-06-28
203109,Jae,Crowder,Jae Crowder,"Crowder, Jae",J. Crowder,jae-crowder,1990-07-06T00:00:00,Marquette,USA,Marquette/USA,198.12,235.0,14,99.0,Inactive,N,jae_crowder,2012,2024,Y,Y,Y,2012,2,34,N,2012-06-28
203076,Anthony,Davis,Anthony Davis,"Davis, Anthony",A. Davis,anthony-davis,1993-03-11T00:00:00,Kentucky,USA,Kentucky/USA,208.28,253.0,13,3.0,Active,Y,anthony_davis,2012,2025,N,Y,Y,2012,1,1,Y,2012-06-28
203083,Andre,Drummond,Andre Drummond,"Drummond, Andre",A. Drummond,andre-drummond,1993-08-10T00:00:00,Connecticut,USA,Connecticut/USA,210.82,279.0,13,1.0,Active,Y,andre_drummond,2012,2025,N,Y,Y,2012,1,9,N,2012-06-28
203095,Evan,Fournier,Evan Fournier,"Fournier, Evan",E. Fournier,evan-fournier,1992-10-29T00:00:00,Poitiers Basket 86,France,Poitiers Basket 86/France,198.12,205.0,13,31.0,Inactive,N,evan_fournier,2012,2023,N,Y,Y,2012,1,20,N,2012-06-28
203110,Draymond,Green,Draymond Green,"Green, Draymond",D. Green,draymond-green,1990-03-04T00:00:00,Michigan State,USA,Michigan State/USA,198.12,230.0,13,23.0,Active,Y,draymond_green,2012,2025,N,Y,Y,2012,2,35,N,2012-06-28
203090,Maurice,Harkless,Maurice Harkless,"Harkless, Maurice",M. Harkless,maurice-harkless,1993-05-11T00:00:00,"St. John's, N.Y.",USA,St. John's/USA,200.66,220.0,11,8.0,Inactive,N,maurice_harkless,2012,2021,Y,Y,Y,2012,1,15,N,2012-06-28
203089,John,Henson,John Henson,"Henson, John",J. Henson,john-henson,1990-12-28T00:00:00,North Carolina,USA,North Carolina/USA,205.74,219.0,9,31.0,Inactive,N,john_henson,2012,2019,N,Y,Y,2012,1,14,N,2012-06-28
203093,Terrence,Jones,Terrence Jones,"Jones, Terrence",T. Jones,terrence-jones,1992-01-09T00:00:00,Kentucky,USA,Kentucky/USA,205.74,252.0,6,,Inactive,N,terrence_jones,2012,2018,Y,Y,Y,2012,1,18,N,2012-06-28
