,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
85,201569,Eric,Gordon,Eric Gordon,"Gordon, Eric",E. Gordon,eric-gordon,1988-12-25T00:00:00,Indiana,USA,Indiana/USA,6-3,215,17,23.0,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,eric_gordon,2008,2025,N,Y,Y,2008,1,7,N
86,201588,George,Hill,George Hill,"Hill, George",G. Hill,george-hill,1986-05-04T00:00:00,Indiana-Purdue Indianapolis,USA,Indiana-Purdue Indianapolis/USA,6-4,188,16,7.0,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,george_hill,2008,2022,N,Y,Y,2008,1,26,N
87,201586,Serge,Ibaka,Serge Ibaka,"Ibaka, Serge",S. Ibaka,serge-ibaka,1989-09-18T00:00:00,Ricoh Manresa,Democratic Republic of the Congo,Ricoh Manresa/Democratic Republic of the Congo,6-11,235,14,,Forward,Inactive,N,0,,,,,serge_ibaka,2009,2022,Y,Y,Y,2008,1,24,N
88,201599,DeAndre,Jordan,DeAndre Jordan,"Jordan, DeAndre",D. Jordan,deandre-jordan,1988-07-21T00:00:00,Texas A&M,USA,Texas A&M/USA,6-11,265,18,6.0,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,deandre_jordan,2008,2024,N,Y,Y,2008,2,35,N
89,201585,Kosta,Koufos,Kosta Koufos,"Koufos, Kosta",K. Koufos,kosta-koufos,1989-02-24T00:00:00,Ohio State,USA,Ohio State/USA,7-0,245,12,41.0,Center,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,kosta_koufos,2008,2018,Y,Y,Y,2008,1,23,N
90,201584,Courtney,Lee,Courtney Lee,"Lee, Courtney",C. Lee,courtney-lee,1985-10-03T00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-5,215,13,1.0,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,courtney_lee,2008,2019,Y,Y,Y,2008,1,22,N
91,201577,Robin,Lopez,Robin Lopez,"Lopez, Robin",R. Lopez,robin-lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-1,281,16,,Center,Inactive,N,0,,,,,robin_lopez,2008,2023,N,Y,Y,2008,1,15,N
92,201572,Brook,Lopez,Brook Lopez,"Lopez, Brook",B. Lopez,brook-lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-1,282,17,11.0,Center,Active,Y,1610612746,Clippers,LAC,clippers,LA,brook_lopez,2008,2025,N,Y,Y,2008,1,10,N
93,201567,Kevin,Love,Kevin Love,"Love, Kevin",K. Love,kevin-love,1988-09-07T00:00:00,UCLA,USA,UCLA/USA,6-10,251,17,42.0,Forward-Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,kevin_love,2008,2025,N,Y,Y,2008,1,5,N
94,201601,Luc,Mbah a Moute,Luc Mbah a Moute,"Mbah a Moute, Luc",L. Mbah a Moute,luc-mbah-a-moute,1986-09-09T00:00:00,UCLA,Cameroon,UCLA/Cameroon,6-8,230,13,12.0,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,luc_mbah a moute,2008,2019,N,Y,Y,2008,2,37,N
95,201580,JaVale,McGee,JaVale McGee,"McGee, JaVale",J. McGee,javale-mcgee,1988-01-19T00:00:00,Nevada,USA,Nevada/USA,7-0,270,17,0.0,Center-Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,javale_mcgee,2008,2023,N,Y,Y,2008,1,18,N
96,201565,Derrick,Rose,Derrick Rose,"Rose, Derrick",D. Rose,derrick-rose,1988-10-04T00:00:00,Memphis,USA,Memphis/USA,6-3,200,16,23.0,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,derrick_rose,2008,2023,N,Y,Y,2008,1,1,N
97,201578,Marreese,Speights,Marreese Speights,"Speights, Marreese",M. Speights,marreese-speights,1987-08-04T00:00:00,Florida,USA,Florida/USA,6-10,255,11,5.0,Forward-Center,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,marreese_speights,2008,2017,N,Y,Y,2008,1,16,N
98,201566,Russell,Westbrook,Russell Westbrook,"Westbrook, Russell",R. Westbrook,russell-westbrook,1988-11-12T00:00:00,UCLA,USA,UCLA/USA,6-4,200,17,4.0,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,russell_westbrook,2008,2025,N,Y,Y,2008,1,4,Y
99,201628,Bobby,Brown,Bobby Brown,"Brown, Bobby",B. Brown,bobby-brown,1984-09-24T00:00:00,Cal State-Fullerton,USA,California State-Fullerton/USA,6-2,175,4,,Guard,Inactive,N,0,,,,,bobby_brown,2008,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
100,201956,Omri,Casspi,Omri Casspi,"Casspi, Omri",O. Casspi,omri-casspi,1988-06-22T00:00:00,Maccabi Tel Aviv,Israel,Maccabi Tel Aviv/Israel,6-9,225,10,,Forward,Inactive,N,0,,,,,omri_casspi,2009,2018,N,Y,Y,2009,1,23,N
101,201976,Patrick,Beverley,Patrick Beverley,"Beverley, Patrick",P. Beverley,patrick-beverley,1988-07-12T00:00:00,Arkansas,USA,Arkansas/USA,6-2,180,13,21.0,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,patrick_beverley,2012,2023,Y,Y,Y,2009,2,42,N
102,201960,DeMarre,Carroll,DeMarre Carroll,"Carroll, DeMarre",D. Carroll,demarre-carroll,1986-07-27T00:00:00,Missouri,USA,Missouri/USA,6-6,215,12,9.0,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,demarre_carroll,2009,2019,Y,Y,Y,2009,1,27,N
103,201954,Darren,Collison,Darren Collison,"Collison, Darren",D. Collison,darren-collison,1987-08-23T00:00:00,UCLA,USA,UCLA/USA,6-0,160,11,,Guard,Inactive,N,0,,,,,darren_collison,2009,2021,Y,Y,Y,2009,1,21,N
104,201967,Dante,Cunningham,Dante Cunningham,"Cunningham, Dante",D. Cunningham,dante-cunningham,1987-04-22T00:00:00,Villanova,USA,Villanova/USA,6-8,230,11,33.0,Forward,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,dante_cunningham,2009,2018,N,Y,Y,2009,2,33,N
105,201939,Stephen,Curry,Stephen Curry,"Curry, Stephen",S. Curry,stephen-curry,1988-03-14T00:00:00,Davidson,USA,Davidson/USA,6-2,185,16,30.0,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,stephen_curry,2009,2025,N,Y,Y,2009,1,7,Y
106,201942,DeMar,DeRozan,DeMar DeRozan,"DeRozan, DeMar",D. DeRozan,demar-derozan,1989-08-07T00:00:00,Southern California,USA,Southern California/USA,6-6,220,16,10.0,Guard-Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,demar_derozan,2009,2025,N,Y,Y,2009,1,9,N
107,201961,Wayne,Ellington,Wayne Ellington,"Ellington, Wayne",W. Ellington,wayne-ellington,1987-11-29T00:00:00,North Carolina,USA,North Carolina/USA,6-4,207,14,2.0,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,wayne_ellington,2009,2021,N,Y,Y,2009,1,28,N
108,201936,Tyreke,Evans,Tyreke Evans,"Evans, Tyreke",T. Evans,tyreke-evans,1989-09-19T00:00:00,Memphis,USA,Memphis/USA,6-6,220,10,,Guard,Inactive,N,0,,,,,tyreke_evans,2009,2018,Y,Y,Y,2009,1,4,N
109,201959,Taj,Gibson,Taj Gibson,"Gibson, Taj",T. Gibson,taj-gibson,1985-06-24T00:00:00,Southern California,USA,Southern California/USA,6-9,232,17,67.0,Forward,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,taj_gibson,2009,2024,N,Y,Y,2009,1,26,N
110,201980,Danny,Green,Danny Green,"Green, Danny",D. Green,danny-green,1987-06-22T00:00:00,North Carolina,USA,North Carolina/USA,6-6,215,15,,Guard,Inactive,N,0,,,,,danny_green,2009,2023,Y,Y,Y,2009,2,46,N
111,201933,Blake,Griffin,Blake Griffin,"Griffin, Blake",B. Griffin,blake-griffin,1989-03-16T00:00:00,Oklahoma,USA,Oklahoma/USA,6-9,250,14,91.0,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,blake_griffin,2009,2022,N,Y,Y,2009,1,1,N
112,201935,James,Harden,James Harden,"Harden, James",J. Harden,james-harden,1989-08-26T00:00:00,Arizona State,USA,Arizona State/USA,6-5,220,16,1.0,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,james_harden,2009,2025,N,Y,Y,2009,1,3,Y
113,201950,Jrue,Holiday,Jrue Holiday,"Holiday, Jrue",J. Holiday,jrue-holiday,1990-06-12T00:00:00,UCLA,USA,UCLA/USA,6-4,220,16,5.0,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,jrue_holiday,2009,2025,N,Y,Y,2009,1,17,N
114,201943,Brandon,Jennings,Brandon Jennings,"Jennings, Brandon",B. Jennings,brandon-jennings,1989-09-23T00:00:00,Virtus Roma,USA,Virtus Roma/USA,6-1,170,9,11.0,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,brandon_jennings,2009,2017,Y,Y,Y,2009,1,10,N
115,201973,Jonas,Jerebko,Jonas Jerebko,"Jerebko, Jonas",J. Jerebko,jonas-jerebko,1987-03-02T00:00:00,Angelico Biella,Sweden,Angelico Biella/Sweden,6-10,231,10,21.0,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,jonas_jerebko,2009,2018,N,Y,Y,2009,2,39,N
116,201949,James,Johnson,James Johnson,"Johnson, James",J. Johnson,james-johnson,1987-02-20T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,240,17,16.0,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,james_johnson,2009,2024,Y,Y,Y,2009,1,16,N
117,201975,Jodie,Meeks,Jodie Meeks,"Meeks, Jodie",J. Meeks,jodie-meeks,1987-08-21T00:00:00,Kentucky,USA,Kentucky/USA,6-4,210,11,20.0,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,jodie_meeks,2009,2018,Y,Y,Y,2009,2,41,N
118,201988,Patty,Mills,Patty Mills,"Mills, Patty",P. Mills,patty-mills,1988-08-11T00:00:00,St. Mary's,Australia,St. Mary's/Australia,6-2,180,17,88.0,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,LA,patty_mills,2009,2024,Y,Y,Y,2009,2,55,N
119,201937,Ricky,Rubio,Ricky Rubio,"Rubio, Ricky",R. Rubio,ricky-rubio,1990-10-21T00:00:00,FC Barcelona,Spain,FC Barcelona/Spain,6-2,190,13,13.0,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,ricky_rubio,2011,2022,N,Y,Y,2009,1,5,N
120,201952,Jeff,Teague,Jeff Teague,"Teague, Jeff",J. Teague,jeff-teague,1988-06-10T00:00:00,Wake Forest,USA,Wake Forest/USA,6-3,195,13,5.0,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,jeff_teague,2009,2020,N,Y,Y,2009,1,19,N
121,202066,Garrett,Temple,Garrett Temple,"Temple, Garrett",G. Temple,garrett-temple,1986-05-08T00:00:00,Louisiana State,USA,Louisiana State/USA,6-5,195,15,17.0,Guard-Forward,Active,N,1610612761,Raptors,TOR,raptors,Toronto,garrett_temple,2009,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
122,202083,Wesley,Matthews,Wesley Matthews,"Matthews, Wesley",W. Matthews,wesley-matthews,1986-10-14T00:00:00,Marquette,USA,Marquette/USA,6-5,220,16,32.0,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,wesley_matthews,2009,2023,N,Y,Y,Undrafted,Undrafted,Undrafted,N
123,1628462,Milos,Teodosic,Milos Teodosic,"Teodosic, Milos",M. Teodosic,milos-teodosic,1987-03-19T00:00:00,CSKA Moscow,Serbia,CSKA Moscow/Serbia,6-5,196,2,,Guard,Inactive,N,0,,,,,milos_teodosic,2017,2018,N,Y,Y,Undrafted,Undrafted,Undrafted,N
124,202322,John,Wall,John Wall,"Wall, John",J. Wall,john-wall,1990-09-06T00:00:00,Kentucky,USA,Kentucky/USA,6-3,210,11,,Guard,Inactive,N,0,,,,,john_wall,2010,2022,N,Y,Y,2010,1,1,N
125,202339,Eric,Bledsoe,Eric Bledsoe,"Bledsoe, Eric",E. Bledsoe,eric-bledsoe,1989-12-09T00:00:00,Kentucky,USA,Kentucky/USA,6-1,214,13,5.0,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,eric_bledsoe,2010,2021,Y,Y,Y,2010,1,18,N
126,202323,Evan,Turner,Evan Turner,"Turner, Evan",E. Turner,evan-turner,1988-10-27T00:00:00,Ohio State,USA,Ohio State/USA,6-6,220,11,1.0,Guard-Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,evan_turner,2010,2019,N,Y,Y,2010,1,2,N
127,202340,Avery,Bradley,Avery Bradley,"Bradley, Avery",A. Bradley,avery-bradley,1990-11-26T00:00:00,University of Texas at Austin,USA,Texas/USA,6-3,180,13,20.0,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,avery_bradley,2010,2021,Y,Y,Y,2010,1,19,N
128,202348,Jordan,Crawford,Jordan Crawford,"Crawford, Jordan",J. Crawford,jordan-crawford,1988-10-23T00:00:00,Xavier,USA,Xavier/USA,6-5,195,6,27.0,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,jordan_crawford,2010,2017,Y,Y,Y,2010,1,27,N
129,202362,Lance,Stephenson,Lance Stephenson,"Stephenson, Lance",L. Stephenson,lance-stephenson,1990-09-05T00:00:00,Cincinnati,USA,Cincinnati/USA,6-5,210,11,6.0,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,lance_stephenson,2010,2021,Y,Y,Y,2010,2,40,N
130,202325,Wesley,Johnson,Wesley Johnson,"Johnson, Wesley",W. Johnson,wesley-johnson,1987-07-11T00:00:00,Syracuse,USA,Syracuse/USA,6-7,215,10,4.0,Forward-Guard,Inactive,N,1610612746,Clippers,LAC,clippers,LA,wesley_johnson,2010,2018,N,Y,Y,2010,1,4,N
131,202329,Al-Farouq,Aminu,Al-Farouq Aminu,"Aminu, Al-Farouq",A. Aminu,al-farouq-aminu,1990-09-21T00:00:00,Wake Forest,USA,Wake Forest/USA,6-8,220,12,5.0,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,al-farouq_aminu,2010,2020,N,Y,Y,2010,1,8,N
132,202330,Gordon,Hayward,Gordon Hayward,"Hayward, Gordon",G. Hayward,gordon-hayward,1990-03-23T00:00:00,Butler,USA,Butler/USA,6-7,225,15,33.0,Forward,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,gordon_hayward,2010,2023,N,Y,Y,2010,1,9,N
133,202337,Luke,Babbitt,Luke Babbitt,"Babbitt, Luke",L. Babbitt,luke-babbitt,1989-06-20T00:00:00,Nevada,USA,Nevada/USA,6-9,225,9,22.0,Forward,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,luke_babbitt,2010,2017,Y,Y,Y,2010,1,16,N
134,202331,Paul,George,Paul George,"George, Paul",P. George,paul-george,1990-05-02T00:00:00,Fresno State,USA,Fresno State/USA,6-8,220,15,8.0,Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,paul_george,2010,2025,N,Y,Y,2010,1,10,N
135,202347,Quincy,Pondexter,Quincy Pondexter,"Pondexter, Quincy",Q. Pondexter,quincy-pondexter,1988-03-10T00:00:00,Washington,USA,Washington/USA,6-7,230,8,3.0,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,quincy_pondexter,2010,2018,N,Y,Y,2010,1,26,N
136,202324,Derrick,Favors,Derrick Favors,"Favors, Derrick",D. Favors,derrick-favors,1991-07-15T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-9,265,13,15.0,Forward,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,derrick_favors,2010,2021,Y,Y,Y,2010,1,3,N
137,202326,DeMarcus,Cousins,DeMarcus Cousins,"Cousins, DeMarcus",D. Cousins,demarcus-cousins,1990-08-13T00:00:00,Kentucky,USA,Kentucky/USA,6-10,270,12,4.0,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,demarcus_cousins,2010,2021,N,Y,Y,2010,1,5,N
138,202334,Ed,Davis,Ed Davis,"Davis, Ed",E. Davis,ed-davis,1989-06-05T00:00:00,North Carolina,USA,North Carolina/USA,6-9,218,13,21.0,Center-Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,ed_davis,2010,2021,Y,Y,Y,2010,1,13,N
139,202327,Ekpe,Udoh,Ekpe Udoh,"Udoh, Ekpe",E. Udoh,ekpe-udoh,1987-05-20T00:00:00,Baylor,USA,Baylor/USA,6-10,245,8,33.0,Center-Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,ekpe_udoh,2010,2018,N,Y,Y,2010,1,6,N
140,202355,Hassan,Whiteside,Hassan Whiteside,"Whiteside, Hassan",H. Whiteside,hassan-whiteside,1989-06-13T00:00:00,Marshall,USA,Marshall/USA,7-0,265,11,21.0,Center,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,hassan_whiteside,2010,2021,Y,Y,Y,2010,2,33,N
141,202335,Patrick,Patterson,Patrick Patterson,"Patterson, Patrick",P. Patterson,patrick-patterson,1989-03-14T00:00:00,Kentucky,USA,Kentucky/USA,6-8,235,12,54.0,Forward,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,patrick_patterson,2010,2020,Y,Y,Y,2010,1,14,N
142,202332,Cole,Aldrich,Cole Aldrich,"Aldrich, Cole",C. Aldrich,cole-aldrich,1988-10-31T00:00:00,Kansas,USA,Kansas/USA,6-11,253,9,45.0,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,cole_aldrich,2010,2017,Y,Y,Y,2010,1,11,N
143,202357,Nemanja,Bjelica,Nemanja Bjelica,"Bjelica, Nemanja",N. Bjelica,nemanja-bjelica,1988-05-09T00:00:00,Fenerbahce,Serbia,Fenerbahce/Serbia,6-9,234,8,8.0,Forward,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,nemanja_bjelica,2015,2021,N,Y,Y,2010,2,35,N
144,202344,Trevor,Booker,Trevor Booker,"Booker, Trevor",T. Booker,trevor-booker,1987-11-25T00:00:00,Clemson,USA,Clemson/USA,6-8,228,8,20.0,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,trevor_booker,2010,2017,N,Y,Y,2010,1,23,N
145,202379,Jeremy,Evans,Jeremy Evans,"Evans, Jeremy",J. Evans,jeremy-evans,1987-10-24T00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-9,200,7,6.0,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,jeremy_evans,2010,2017,Y,Y,Y,2010,2,55,N
146,202389,Timofey,Mozgov,Timofey Mozgov,"Mozgov, Timofey",T. Mozgov,timofey-mozgov,1986-07-16T00:00:00,Khimki,Russia,Khimki/Russia,7-1,275,10,21.0,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,timofey_mozgov,2010,2018,N,Y,Y,Undrafted,Undrafted,Undrafted,N
147,202391,Jeremy,Lin,Jeremy Lin,"Lin, Jeremy",J. Lin,jeremy-lin,1988-08-23T00:00:00,Harvard,USA,Harvard/USA,6-3,200,10,17.0,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,jeremy_lin,2010,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
148,202397,Ish,Smith,Ish Smith,"Smith, Ish",I. Smith,ish-smith,1988-07-05T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,14,,Guard,Inactive,N,0,,,,,ish_smith,2010,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
149,1629740,Nicolo,Melli,Nicolo Melli,"Melli, Nicolo",N. Melli,nicolo-melli,1991-01-26T00:00:00,Fenerbahce,Italy,Fenerbahce/Italy,6-9,236,3,44.0,Forward,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,nicolo_melli,2019,2020,N,Y,Y,Undrafted,Undrafted,Undrafted,N
150,203141,Mirza,Teletovic,Mirza Teletovic,"Teletovic, Mirza",M. Teletovic,mirza-teletovic,1985-09-17T00:00:00,Baskonia,Bosnia and Herzegovina,Baskonia/Bosnia and Herzegovina,6-9,242,6,,Forward,Inactive,N,0,,,,,mirza_teletovic,2012,2017,N,Y,Y,Undrafted,Undrafted,Undrafted,N
151,202722,Dāvis,Bertāns,Dāvis Bertāns,"Bertāns, Dāvis",D. Bertāns,dāvis-bertāns,1992-11-12T00:00:00,Baskonia,Latvia,Baskonia/Latvia,6-10,225,9,9.0,Forward,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,davis_bertans,2016,2023,Y,Y,Y,2011,2,42,N
152,202687,Bismack,Biyombo,Bismack Biyombo,"Biyombo, Bismack",B. Biyombo,bismack-biyombo,1992-08-28T00:00:00,Baloncesto Fuenlabrada,DRC,Baloncesto Fuenlabrada/DRC,6-8,255,14,18.0,Center,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,bismack_biyombo,2011,2025,N,Y,Y,2011,1,7,N
153,202705,MarShon,Brooks,MarShon Brooks,"Brooks, MarShon",M. Brooks,marshon-brooks,1989-01-26T00:00:00,Providence,USA,Providence/USA,6-5,200,5,,Guard,Inactive,N,0,,,,,marshon_brooks,2011,2018,Y,Y,Y,2011,1,25,N
154,202692,Alec,Burks,Alec Burks,"Burks, Alec",A. Burks,alec-burks,1991-07-20T00:00:00,Colorado,USA,Colorado/USA,6-5,214,15,18.0,Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,alec_burks,2011,2024,Y,Y,Y,2011,1,12,N
155,202710,Jimmy,Butler III,Jimmy Butler III,"Butler III, Jimmy",J. Butler III,jimmy-butler-iii,1989-09-14T00:00:00,Marquette,USA,Marquette/USA,6-6,230,14,10.0,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,jimmy_butler,2011,2025,N,Y,Y,2011,1,30,N
156,202702,Kenneth,Faried,Kenneth Faried,"Faried, Kenneth",K. Faried,kenneth-faried,1989-11-19T00:00:00,Morehead State,USA,Morehead State/USA,6-8,220,9,35.0,Forward-Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,kenneth_faried,2011,2018,Y,Y,Y,2011,1,22,N
157,202690,Jimmer,Fredette,Jimmer Fredette,"Fredette, Jimmer",J. Fredette,jimmer-fredette,1989-02-25T00:00:00,Brigham Young,USA,Brigham Young/USA,6-2,195,7,32.0,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,jimmer_fredette,2011,2018,Y,Y,Y,2011,1,10,N
158,202699,Tobias,Harris,Tobias Harris,"Harris, Tobias",T. Harris,tobias-harris,1992-07-15T00:00:00,Tennessee,USA,Tennessee/USA,6-8,226,14,12.0,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,tobias_harris,2011,2025,N,Y,Y,2011,1,19,N
159,202681,Kyrie,Irving,Kyrie Irving,"Irving, Kyrie",K. Irving,kyrie-irving,1992-03-23T00:00:00,Duke,Australia,Duke/Australia,6-2,195,14,11.0,Guard,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,kyrie_irving,2011,2025,N,Y,Y,2011,1,1,N
160,202704,Reggie,Jackson,Reggie Jackson,"Jackson, Reggie",R. Jackson,reggie-jackson,1990-04-16T00:00:00,Boston College,USA,Boston College/USA,6-2,208,13,,Guard,Inactive,Y,0,,,,,reggie_jackson,2011,2024,Y,Y,Y,2011,1,24,N
161,202709,Cory,Joseph,Cory Joseph,"Joseph, Cory",C. Joseph,cory-joseph,1991-08-20T00:00:00,Texas,Canada,Texas/Canada,6-2,200,15,10.0,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,cory_joseph,2011,2024,Y,Y,Y,2011,1,29,N
162,202683,Enes,Freedom,Enes Freedom,"Freedom, Enes",E. Freedom,enes-freedom,1992-05-20T00:00:00,Fenerbahce,Turkey,Fenerbahce/Turkey,6-10,250,11,,Center,Inactive,N,0,,,,,enes_freedom,2011,2021,N,Y,Y,2011,1,3,N
163,202688,Brandon,Knight,Brandon Knight,"Knight, Brandon",B. Knight,brandon-knight,1991-12-02T00:00:00,Kentucky,USA,Kentucky/USA,6-2,182,9,,Guard,Inactive,N,0,,,,,brandon_knight,2011,2021,Y,Y,Y,2011,1,8,N
164,202695,Kawhi,Leonard,Kawhi Leonard,"Leonard, Kawhi",K. Leonard,kawhi-leonard,1991-06-29T00:00:00,San Diego State,USA,San Diego State/USA,6-6,225,14,2.0,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,kawhi_leonard,2011,2025,N,Y,Y,2011,1,15,Y
165,202720,Jon,Leuer,Jon Leuer,"Leuer, Jon",J. Leuer,jon-leuer,1989-05-14T00:00:00,Wisconsin,USA,Wisconsin/USA,6-10,228,9,30.0,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,jon_leuer,2011,2018,Y,Y,Y,2011,2,40,N
166,202732,DeAndre,Liggins,DeAndre Liggins,"Liggins, DeAndre",D. Liggins,deandre-liggins,1988-03-31T00:00:00,Kentucky,USA,Kentucky/USA,6-6,209,6,34.0,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,deandre_liggins,2011,2017,Y,Y,Y,2011,2,53,N
167,202714,Shelvin,Mack,Shelvin Mack,"Mack, Shelvin",S. Mack,shelvin-mack,1990-04-22T00:00:00,Butler,USA,Butler/USA,6-3,203,9,6.0,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,shelvin_mack,2011,2018,Y,Y,Y,2011,2,34,N
168,202703,Nikola,Mirotic,Nikola Mirotic,"Mirotic, Nikola",N. Mirotic,nikola-mirotic,1991-02-11T00:00:00,Real Madrid,Montenegro,Real Madrid/Montenegro,6-10,250,6,41.0,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,nikola_mirotic,2014,2018,N,Y,Y,2011,1,23,N
169,202734,E'Twaun,Moore,E'Twaun Moore,"Moore, E'Twaun",E. Moore,etwaun-moore,1989-02-25T00:00:00,Purdue,USA,Purdue/USA,6-3,191,11,55.0,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,e'twaun_moore,2011,2020,N,Y,Y,2011,2,55,N
170,202693,Markieff,Morris,Markieff Morris,"Morris, Markieff",M. Morris,markieff-morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-9,245,15,88.0,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,markieff_morris,2011,2024,N,Y,Y,2011,1,13,N
171,202694,Marcus,Morris Sr.,Marcus Morris Sr.,"Morris Sr., Marcus",M. Morris Sr.,marcus-morris-sr,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-8,218,14,24.0,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,marcus_morris,2011,2023,Y,Y,Y,2011,1,14,N
